new_id,prob
268,0.102684823163827
270,0.727136950453526
273,0.972138196540083
276,0.805284647314752
277,0.993158019974127
280,0.87793312399312
281,0.0275088673599351
283,0.953645277795084
284,0.889666831561157
285,0.589609632976164
289,0.010147682102874
291,0.99752361778386
294,0.760158522697718
297,0.927546872876165
298,0.0328494693435846
302,0.823509795862236
304,0.927227585492618
305,0.831184842064347
306,0.97313682563924
310,0.382504671371978
312,0.676208039376193
316,0.0252053707472771
319,0.514052661981039
320,0.00150991398294013
323,0.312863393794812
324,0.000540453632861313
325,0.00357647465068946
334,0.884454075629582
336,0.785236590689441
337,0.155485249208407
338,0.152189634632685
340,0.446274090913009
341,0.588472213079942
342,0.569498025573389
345,0.69741609013579
346,0.116168737009952
348,0.298150369732011
350,0.872924372844751
351,0.0132712352122493
352,0.994489064156454
357,0.643091063636664
359,0.000263746891770688
361,0.75486150276744
362,0.319981935290846
363,0.999999896678508
364,0.504363420375504
365,0.00586435027288244
366,0.732187676240087
368,0.000532213155245741
369,0.0147716880041144
372,0.95031171291847
375,0.418777027849199
377,0.101683882391531
378,0.744460096268045
379,0.0487487072579411
380,0.357776002669416
381,0.866947346299419
382,0.97438307694465
384,1.30664660163081e-05
385,0.499538027155806
389,0.598113542700404
390,0.0233915388813686
392,0.020805406429065
394,0.996746437922836
396,0.830232008185493
399,0.000741829961017805
401,0.663520499957783
402,0.574703685569204
403,0.632232473798337
404,0.986874539718797
405,0.992800005712394
406,0.987164595780439
408,0.662625346392331
409,0.171205989242216
412,0.837755043033741
415,0.00411601677423666
416,0.0177786970542056
418,0.999711657658389
419,0.529365985829489
420,0.0381757148063992
421,0.987161869607265
424,0.016513793999907
425,0.286137608013533
426,0.010661734703311
427,0.05462046865284
428,0.745920478071891
429,0.99055948338474
430,0.193073287065063
431,0.577119968903627
433,0.280572658870702
436,0.92746011859723
437,0.441657183226972
439,0.0652982680629931
440,0.952449313611511
442,0.931187346984617
444,0.943623284953294
445,0.778262451999404
447,0.652864965214494
448,0.979545950572826
450,0.963312099453644
452,0.860718209431079
455,0.121334221106248
457,0.0183976372105776
458,0.775502309203173
460,0.498315211756123
461,0.201598438878443
462,0.920859876046848
466,0.0731389422697601
467,0.983796395256914
468,0.0646736701431164
471,1.8337142642928e-05
472,0.00862061662593583
475,0.0251111024914274
478,0.855192779158552
479,0.0976089384377491
480,0.260088372177271
490,0.998879680963357
492,0.0141338981208684
493,0.0123020259445428
494,0.852177970611146
495,0.781275734100802
497,0.0913637695273911
498,0.0786232549790159
503,0.00505093084106863
505,0.99575120403603
508,0.14164609343813
510,0.447883442707274
512,0.0835377151982084
514,0.285783326510798
515,0.0307487611581035
516,0.204040167599788
519,0.116445371187761
523,0.000337108613298442
526,0.277094188817455
527,0.588180193947939
529,0.290747304069012
530,0.125975115656903
535,0.828833740325978
536,0.424790476976324
539,0.984478941497114
542,0.00993272095737121
543,0.000139643602388866
545,0.610225407719524
546,0.00459462188672843
547,0.970534696110303
548,0.096802981198829
549,0.00686178085835235
550,0.066790967018078
553,0.0176771300036248
557,0.00493306542716143
558,0.334188238188066
559,0.358048678736293
561,0.60667136160649
562,0.330147975761584
564,0.555192306197873
565,0.510427916429278
567,0.631858432019737
568,0.746361707543434
570,0.820143165105259
572,0.677771418115739
574,0.543996051160068
575,0.987643076241807
577,0.00173938925570633
579,0.383048741088084
582,0.0653882518527957
586,0.0330525404496014
587,0.105322077735973
589,0.0809158913630106
593,0.989467309582803
594,0.814490424104378
595,0.535024140672798
597,0.998045234567993
599,0.838948983212612
600,0.0470970820699064
602,0.181810751543955
607,0.120969055781797
608,0.268095707595392
609,0.0909998089261193
613,0.0355347367444347
616,0.140405435068604
621,0.15839038426825
623,0.958782084777895
625,0.165940501160041
626,0.255177363484365
627,0.108619883090313
628,0.000311207747684316
629,0.365687048492525
633,0.000470299512532949
638,0.96830913964322
641,0.736857050079126
642,0.817136436045492
644,0.995697612927193
646,0.853371722646489
648,0.88874998429424
649,0.744887639027826
651,0.83684417942545
655,0.999988446388845
657,0.976857689293739
658,0.337250480043613
659,0.0542159927151476
663,0.432651997591047
664,0.227672360498314
667,0.0215752865557104
668,0.0714407981867266
672,0.390276906378592
673,0.940539372125948
674,0.371766237683009
676,0.667890633029966
677,0.299573940083094
679,0.05010045529293
680,0.94918640625623
682,0.959156828636707
683,0.203006638904447
688,0.0194437624713311
690,0.989538206590776
692,0.165252652371621
694,0.779653545237889
695,0.190762396196098
699,0.67674375401384
700,0.00772595573590111
702,0.630633609313318
705,0.511453586134083
706,0.636518416186458
708,0.310910322216737
710,0.219774929995519
712,0.481416804209187
715,0.983306593924789
717,0.0855005732069686
718,0.814610048672562
720,0.00111685436729369
721,0.939881181619925
723,0.0412162704791069
727,0.898645377215309
730,0.983628245177414
731,0.140588580827166
732,0.89167183814557
734,0.335980104086889
736,0.370734499692396
737,0.700067653268597
738,0.739807181318132
739,0.686996105973444
740,0.612525721210525
741,0.00766594005177364
743,0.449154924755605
744,0.328340197355344
745,0.774751120442778
746,0.981176965781726
747,0.0639148136648569
748,0.750187859522082
749,0.864989985929955
751,0.0259295462574333
755,0.561774160715156
756,0.00918186630568568
759,0.950603053259098
761,2.12843773304078e-06
762,0.0432719681625341
763,0.0425993473029402
764,0.038455589282675
766,0.318351284769021
767,0.0468349461572459
768,0.861276628037996
772,0.0603892739600615
775,0.883714064289305
776,0.706089409140344
777,0.831526399587793
778,0.0202524191282268
780,0.146469632367837
781,0.0458534453369681
782,0.00293108662771045
784,0.98867415658438
785,0.0700257068023803
786,0.419560755401939
787,0.70084388352047
789,0.470145898540927
790,0.601704292729427
792,0.104758520260572
794,0.894854316251069
797,0.00208024878363135
799,0.0073506050690042
802,0.43551769477271
805,0.321398579993118
806,0.961463831351867
808,0.697296120627404
809,0.975907941205076
810,0.0999006734655684
814,0.0213881183671529
819,0.000231722953824546
820,0.299980545451447
821,0.336852398360593
822,0.290112192319047
823,0.119788950766758
828,0.884317313535018
832,0.892399146361838
834,0.732125856527705
835,0.999924337510297
843,0.226333455010229
845,0.748759277998128
847,0.0683957030140476
849,0.133727936435429
850,0.662928704684641
852,0.303990175699657
853,0.113424817509953
854,3.9635506518789e-05
855,0.00847113938983716
856,0.805901731663354
857,0.0370317204656723
858,0.00274700849230495
859,0.787126886171324
860,0.769774008694472
861,0.277769563928186
862,0.861546727915458
864,0.874892577470593
865,0.999999968840391
867,0.97558599841147
869,0.997847388597433
871,0.00984442994957106
872,0.54966304662879
873,0.0175337694465681
876,0.999817203283344
878,0.251712380844838
881,0.722711275224987
882,0.327007342935015
883,0.862238714090909
888,0.84022825390128
894,0.0818013989329154
895,0.0126154592977907
897,0.229407740981098
898,0.994152974897903
906,0.621423707802972
907,0.640521247780808
910,0.499230623845551
911,0.158474797377925
913,0.00495418528728269
917,0.116914561366345
919,0.990222293195892
922,0.98912312280412
923,0.0293463518606047
926,0.826298635542169
928,0.000206087154779406
931,0.955678554250538
938,0.872482465225624
939,0.404108718603239
940,0.198475797834704
941,0.992121143959562
942,0.806774116702088
943,0.269508842784869
948,0.981822526448497
949,0.948701503039424
950,0.977211110709749
953,0.793932459471116
955,0.355003727163306
964,0.666453813887456
965,0.916707489402906
968,0.120229504233406
969,0.434325822572494
972,0.101388634289396
973,0.424795973644965
974,0.684880758769891
975,0.934633525494707
976,0.843652038426499
979,0.0550048271199595
980,0.0251393219108288
981,0.60361840940436
982,0.80967695586545
984,0.914531876959296
985,0.192962406018397
990,0.199018494911835
991,0.0125835636066186
998,0.856247923696769
1007,0.0108149908773556
1008,0.246866605950049
1010,0.0397542434328746
1015,0.0487728970101958
1016,0.791685153080684
1018,0.971017955384456
1020,0.777024116624045
1021,0.898051911454629
1022,0.109230293854781
1025,0.0461641455836209
1026,0.254025019719284
1028,0.0464437238309315
1029,0.176797064237109
1031,0.231826786443699
1036,0.969902380211643
1037,0.0904816111261507
1038,0.146959614343998
1040,0.99573645937122
1041,0.882718803418977
1042,0.312728995972923
1043,0.453585595855324
1046,0.245041417542339
1047,0.0628783021650705
1048,0.873576112754922
1049,0.368544813680736
1051,0.782854150312203
1052,0.214210600821301
1053,0.579301985297818
1054,0.987168821149351
1056,0.15200628789913
1058,0.168268880629588
1059,0.69753883766313
1061,0.282932866624737
1064,0.933326447573174
1065,0.000627103188082392
1069,0.0218580429492616
1070,0.061939593093684
1071,0.572704240149475
1072,0.0291826159137058
1074,0.698022174902077
1079,0.0164406908799292
1080,0.887330502387686
1081,0.786342298432603
1082,0.977063737725751
1084,0.805198232869266
1086,0.915871136602514
1088,0.790222349952929
1089,0.970453669121475
1094,0.265114790659856
1096,0.997606196199758
1099,0.0809175075338128
1101,0.290751413958029
1103,0.590617512513412
1104,0.916169324478856
1105,0.400619245741307
1107,0.840203377387733
1108,0.80750131152713
1109,0.0483388948482615
1110,0.726779985956843
1112,0.940350428394974
1113,0.000303444553926052
1114,0.673856484237162
1115,0.157526802004939
1116,0.0142931919169458
1118,0.864094207479628
1119,0.527217897910806
1120,0.998820687834162
1122,0.918241818692214
1123,0.0144210321608221
1124,0.164739761556526
1125,0.56871453159729
1128,0.836321505466762
1131,0.960413188083192
1132,0.484155455825452
1134,0.973861928068032
1137,0.118176665111779
1138,0.0280188431042424
1140,0.920961213811224
1141,0.739518670372345
1144,0.381479272974143
1145,0.906707757663313
1146,0.943942478658323
1147,0.0252360004903534
1154,0.934374808338262
1156,0.233767355314583
1157,0.941614178790744
1158,0.95468060645845
1164,0.987187815983038
1165,0.0212969740054216
1166,0.478916558060059
1169,0.973157739824521
1170,0.400909406436589
1173,0.773833401889415
1174,0.11353916926249
1176,0.0533345347029198
1180,0.699221759743565
1181,0.969403762378532
1182,0.842419630800949
1184,0.786660344950093
1185,0.87771033402755
1186,0.965157902848075
1187,0.00061333818264572
1188,0.958023423856347
1190,0.622213392470386
1191,0.0860718730593938
1193,0.517583185252301
1195,0.546877123518751
1196,0.635067563159976
1197,0.593817157539147
1204,0.433945394294382
1205,0.982140636797488
1209,0.0574765556546669
1212,0.733055283520592
1214,0.286318031888304
1215,0.373920374411574
1217,0.00344004682253875
1218,0.338227332407483
1219,0.962807228476807
1220,0.774720385217206
1226,0.994199429152516
1227,0.0207187541856872
1228,0.206435559953324
1230,0.0798153341399942
1232,0.943756447566935
1235,0.998639502282878
1236,0.11454057774633
1237,0.388515344242522
1240,0.855475402579818
1242,0.19656350873623
1245,0.165712200931633
1246,0.0992837724947999
1247,0.985256334855901
1248,0.926878746139765
1249,0.0711136238306802
1252,0.0508552965864312
1256,0.0229553711438567
1257,0.0662496079793564
1258,0.285080330986143
1260,0.925194917128898
1261,0.00203291342343389
1262,0.749233298416361
1263,0.591665519904161
1266,0.0950655814707689
1267,0.356757066392095
1268,0.979112477425465
1269,0.900693720929901
1271,0.266690175162833
1272,0.542239160176301
1274,0.98507386386386
1275,0.604970259681436
1277,0.0360157732705381
1278,0.88812061973419
1279,0.834412306545943
1280,0.00761740817974899
1281,0.0247267533221638
1284,0.972584545692027
1285,0.999931415608795
1288,0.984221133286609
1289,0.827124158103931
1290,0.517317141389474
1292,0.458181305190457
1303,0.113892768257572
1306,0.992259943735518
1307,0.720866968120933
1309,0.237746663783886
1311,0.236745785781367
1312,9.36820613754883e-05
1313,0.168943990725609
1317,0.119458480725405
1318,0.275274629242982
1319,0.042886820009186
1320,0.733185296843294
1321,0.990104235722949
1322,0.0977369404688283
1324,0.134327131581849
1325,0.0987054861773485
1328,0.0909303617073949
1329,0.0483095446364573
1330,0.68642529770417
1332,0.831650210298487
1344,0.109350543353963
1345,0.772154985711932
1347,0.291372364896572
1348,0.933242488061747
1349,0.247666874169401
1350,0.826057331037027
1351,0.0281334683660484
1352,0.69741678242924
1354,0.0285296462364339
1355,0.961275878110217
1356,0.881636539182536
1359,0.686806609212328
1363,0.561287666814891
1364,0.89569690948237
1365,0.00339568795857393
1368,0.0954418161937911
1369,0.000235834457483758
1370,0.00272400044939872
1373,0.957507997673287
1375,0.616758100754853
1377,0.580604854215853
1380,0.133812261469901
1383,0.963485095393557
1385,0.852198951811193
1386,0.894990493804351
1388,0.119549925874919
1389,0.0271049736087699
1390,0.156442180910417
1391,0.943658429606826
1392,0.363690570725921
1393,0.435653140944958
1394,0.982600613897889
1395,0.968143447987602
1396,0.585292387100963
1397,0.0741978982879892
1398,0.288207821968051
1400,0.109990104275954
1404,0.927977648966001
1405,0.834380249592397
1407,4.20636782351722e-05
1409,0.0776990842497137
1411,0.960813051761127
1412,0.463159466360928
1413,0.22524357100919
1415,0.812114047905972
1416,0.00965175115016335
1418,0.0148373355611121
1419,0.773396204072647
1422,0.0369520637502178
1423,0.0104778623797106
1424,0.259614070243893
1427,0.05155140446427
1428,0.0556261271034812
1430,0.00619353577656655
1431,0.165142628979359
1437,0.802822486863631
1438,0.228091907878864
1439,0.993344662285533
1440,0.689468168015153
1442,0.627236979229605
1443,0.513040241196623
1444,0.0260146120599286
1445,0.366423998063819
1446,0.845622414424194
1447,0.992911898225059
1448,0.996886906502953
1452,0.000606228378054761
1453,0.212283583657818
1457,0.910753921454598
1458,0.925858155446838
1459,0.00622764353128831
1460,0.369047307932907
1461,0.716030085671104
1462,0.943190376242128
1464,0.449807292241306
1465,0.0619639550974881
1468,0.978592953972195
1469,0.0520541730590222
1470,0.00216198066851349
1473,0.935945045446075
1474,0.868845126480744
1475,0.678515879412975
1476,0.86675356872918
1478,0.835512022023532
1484,0.597336793225308
1488,0.469556606228642
1490,0.705556295207204
1492,0.244352983075274
1493,0.999698419672301
1494,0.916888493922248
1496,0.331443582450152
1498,0.0369045009750064
1501,0.89396041560546
1504,0.998675437693912
1506,0.0901982552487503
1507,0.839471681563831
1509,0.957022861793561
1512,0.0247638979615373
1513,0.84762112093615
1517,0.929861532755784
1518,0.41785110853312
1520,0.820966388240468
1521,0.425097815566181
1523,0.686237527634054
1525,0.256165650887461
1526,0.0103293548688344
1527,0.80822933071869
1532,0.42323673215817
1533,0.808055500635462
1535,0.127400822376036
1538,0.00681677282958245
1541,0.369025795274191
1543,0.971075593520979
1544,0.95948236403738
1545,0.655764695143205
1548,0.932529535412419
1549,0.0150884931557628
1550,0.482181473872515
1552,0.00729109777594911
1553,0.67785120979543
1555,0.942660282698814
1557,0.950552746692305
1558,0.0461435932189809
1560,0.815624141131152
1561,0.289374682959159
1564,0.00263771448626213
1565,0.996497191544412
1567,0.949703576126207
1569,0.905639633498381
1570,0.0314627999864821
1571,0.158071402972289
1574,0.00621481747738508
1575,0.0827044486975538
1578,0.152020874359782
1580,0.0980390555002733
1582,0.99313567120881
1583,0.880605345986964
1584,0.789969459364739
1587,0.759726242102062
1588,0.747758262097051
1592,0.785188280604931
1598,0.00902887099316549
1600,0.00323693063908292
1604,0.570513259765409
1605,0.155345950460333
1606,0.0824423550835653
1609,0.0851942069120494
1610,0.99443156809185
1612,0.0161004755574338
1615,0.633261865514208
1617,0.875874892798494
1621,0.223966480512223
1622,0.930792017877217
1623,0.883128915261901
1624,0.784890582787646
1626,0.613715140655363
1629,0.43286652191592
1631,0.00309839870538806
1632,0.00845270767984051
1633,0.402416805931938
1634,0.238217650212403
1637,0.332218344229491
1640,0.494956582940771
1641,0.00033692673646157
1643,0.090928567170982
1647,0.839056353944952
1649,0.299067562527718
1650,0.707084387746027
1651,0.997691506793347
1652,0.98380825348754
1653,0.73454151584485
1655,0.992215373121726
1656,0.464609234602833
1661,0.13914512233946
1664,0.520322942370308
1665,0.198586903595896
1666,0.269738338034123
1667,0.538083683648375
1668,0.0764368573822015
1670,0.944636542050521
1672,0.0569101824674468
1674,0.00168328204813438
1675,0.0727898130999411
1680,0.871373943280857
1681,0.041911816630649
1682,0.0534912417289995
1684,0.87782994408865
1685,0.00342360367485873
1686,0.983201217522125
1687,0.161123243517282
1689,0.020201724181306
1692,0.68251801710676
1694,0.908128013128434
1699,0.0410367284162252
1701,0.000357279524607649
1702,0.995697417912855
1703,0.977575610005693
1706,0.509070854385558
1708,0.961213919339786
1709,0.326761894908403
1711,0.958161968385899
1713,0.749617561079971
1714,0.946700448397249
1716,0.0805356570936955
1717,4.04724532561049e-05
1718,0.174177647041965
1719,0.700803257523616
1721,0.00502273683807595
1722,0.96492548390976
1723,0.650819465166283
1725,0.245887000658347
1726,0.97886791833031
1728,9.13424596750491e-06
1729,0.12306284255474
1730,0.428391992011223
1733,0.87006181483484
1735,0.16333911968661
1737,0.0122203247597767
1739,0.568746754018071
1740,0.951665634861013
1741,0.537633550245286
1743,0.145271378154013
1746,0.185973454275633
1747,0.929135718435954
1749,0.960552201532635
1750,0.600373808731022
1753,0.438467209395208
1754,0.837535335219171
1757,0.99957572393053
1759,0.931321523236111
1761,0.811935805278612
1764,0.880832618806274
1765,0.558539136728761
1773,0.784004364734149
1774,0.0353598296652925
1777,0.531080782614662
1778,0.719630849501418
1780,0.878176739745968
1781,0.493368830032618
1785,0.139686887400465
1786,0.172610191266435
1788,0.611704495319642
1790,0.536484850769558
1792,0.892083811851378
1793,0.0292679968235652
1798,0.00323116147201074
1801,0.99034792712717
1802,0.926953014278065
1805,0.220871033499722
1806,0.631686459868942
1807,0.999882416995574
1810,0.00606605987750436
1813,0.990395978924607
1818,0.289632770474071
1819,0.0754808274056594
1820,0.95233931054589
1821,0.950603851275104
1822,0.169185603014135
1823,0.121338085285627
1824,0.00590549375544893
1825,0.0470368366573042
1829,0.977726816065169
1830,0.596306218525001
1831,0.00564445588139742
1834,0.60085612464279
1836,0.0670319523299854
1838,0.432491966993491
1840,0.016694394372828
1841,0.83689715766775
1842,0.211969170897086
1845,0.917074468282767
1846,0.660360657185449
1847,0.697952990151926
1848,0.428683254432119
1850,0.056209957931466
1851,0.0913847032580465
1852,9.18357289421929e-05
1853,0.827689862207712
1856,0.032303428906002
1857,0.29467551949837
1861,0.635616559372141
1862,0.00295177929861383
1864,0.0240981023869057
1867,0.870306445925364
1868,0.163790173662199
1870,0.639327139228173
1871,0.0332897323456156
1872,0.0015874478028077
1874,0.019430735430756
1878,0.0847318252377516
1881,0.441946988032933
1882,0.0877906995084253
1884,0.997415454934031
1885,0.983902194471408
1886,0.809280973513325
1888,0.353772953716183
1891,0.63286918856628
1893,0.873843132290058
1894,0.202765486998721
1895,0.106870108243139
1896,0.878824282893049
1897,0.0138990259460499
1898,0.82533748608574
1901,0.736858780246211
1903,0.543155011274377
1905,0.0060383729569519
1914,0.958939195002659
1916,0.00975337669687429
1917,0.0850632781164138
1919,0.0112198370234286
1920,0.985773373705883
1922,0.974864750458902
1923,0.0905235071074587
1929,0.336211801310947
1930,0.38189535120412
1931,1.98461315448061e-05
1934,0.111892413653939
1937,0.000692131603318974
1938,0.940250392546854
1941,0.298176760851898
1943,0.0887798262958925
1944,2.80117071293707e-05
1945,0.78192618643982
1947,0.989069381381069
1951,0.948286095633894
1953,0.497368147366912
1954,0.00897336030488638
1955,0.27395476033679
1959,0.478889812182732
1961,0.00730473236568122
1963,0.43957432461419
1965,0.979810859249432
1966,0.0231739968631551
1968,0.988120355315474
1969,0.0181674158622562
1970,0.107378506938407
1972,0.300506592087283
1977,0.523094060870684
1978,0.993908350251683
1979,0.921311778321435
1980,0.764136632144293
1981,0.840857816571259
1984,0.361088853156067
1985,0.99718704349787
1988,0.66700329719111
1989,0.0182513111132564
1991,0.999998167891141
1992,0.213200264071295
1996,0.963397781715822
1997,0.822790330175906
2000,0.942892964268713
2003,0.895323306056565
2007,0.328916136162547
2008,0.964716682039599
2010,0.0894299330337559
2011,0.0188746480144569
2013,0.427521486804716
2016,0.983178898532347
2019,0.994318283667544
2021,0.0791806591332792
2023,0.416133855713145
2024,0.174885185413076
2025,0.0816776707302745
2027,0.00409466912037067
2028,0.626020100024484
2029,0.339035349123464
2038,0.0779382390965084
2039,0.705826703117097
2040,0.196761147550907
2043,0.35179647719662
2044,0.762769271236178
2048,0.054581044223423
2049,0.885535600700704
2052,0.00314585858354693
2054,0.775939520327909
2055,0.974156354696998
2056,0.996855809865099
2057,0.622414378245806
2058,0.875321133983408
2059,0.985652204679518
2061,0.0658691061092003
2063,0.274244752851209
2065,0.00080979829170221
2067,0.492024430107762
2072,0.240381377526602
2074,0.267371767750855
2075,0.0349180742428874
2076,0.953282075569675
2081,0.212179596647853
2082,0.0229770419368161
2084,0.917142089887766
2085,0.742941829624467
2086,0.0142868523180711
2090,0.0293183010789548
2092,0.00428272461093674
2095,0.0455086907724578
2099,0.942997585373818
2103,0.914610969284394
2104,0.932276294620294
2105,0.0195733742741575
2106,0.0940684014142941
2108,0.99728208498102
2112,0.265146934574266
2115,0.208765214807801
2116,0.776059161497084
2118,0.18373710285242
2122,0.549852875889418
2123,0.380529708476645
2125,0.944281011524708
2126,0.378029974555601
2128,0.260542112474048
2130,0.938364336276146
2132,0.0271392230360927
2133,0.869370810151992
2135,0.961679829412185
2136,0.36595441278456
2137,0.597941272128326
2144,0.200220725168137
2145,0.0148263942447781
2146,0.620556528809045
2147,0.785111942819874
2149,0.895840753483749
2151,0.985020284578794
2152,0.165551638158248
2155,0.978817768404484
2156,0.380446526487759
2157,0.995312103799014
2159,0.970155114845217
2161,0.91397106335634
2162,0.98744383775197
2164,0.692778121911713
2165,0.125790744447684
2168,0.00259756411387102
2170,0.13020874428408
2171,0.771980945191696
2172,0.566850708968668
2173,0.921882510833771
2174,0.931800750814285
2175,0.838615640957592
2178,0.977194827136791
2179,0.031845137530492
2184,0.991740440617416
2186,0.00276492195775272
2188,0.998769131309973
2189,0.925931034612667
2191,0.568142338033871
2195,0.0498176862645182
2201,0.237370401197303
2204,0.479978513777709
2208,0.981949661817146
2210,0.749586510965428
2212,0.0438395325886025
2214,0.0280214861912404
2216,0.00380386247313159
2217,0.220888382789982
2222,0.999485900403455
2224,0.0381165338082293
2230,0.481569392864653
2232,0.133744643378093
2233,0.933723170831339
2235,0.998338949574732
2236,0.000552414843504108
2237,0.937100398230862
2238,0.0457656222013752
2241,0.0882579041689474
2242,0.133143418483716
2243,0.952044643011058
2245,0.948945889696382
2247,0.941430869100086
2249,0.494205699979987
2253,0.211114275315177
2258,0.125790554973452
2259,0.988343639719098
2261,0.862685546990215
2262,0.161078350111175
2263,0.0026325261825773
2266,0.999448493734246
2267,0.999950449847891
2268,6.2027570406311e-05
2269,0.956462039326739
2270,0.0569678446372533
2274,0.0452620622709543
2275,0.338716685680442
2277,0.570747496245844
2279,0.964631436685913
2280,0.192841334466187
2282,0.822773993277436
2283,0.259038468636959
2285,0.667972869717242
2287,0.376828651171651
2289,0.758009956541822
2291,0.770772532876145
2292,0.962873081865151
2295,0.348663474810863
2296,0.291783298662342
2297,0.988298636487207
2299,0.870814218295459
2301,0.0288796850664894
2306,0.665762521726967
2309,0.809012180915593
2310,0.0109459258465391
2315,0.0163312737744049
2316,0.877239132800407
2321,0.0624275032269833
2322,0.521334398674087
2324,0.504575410555806
2327,0.338768128092089
2328,0.605164424860505
2331,0.957681834129793
2338,0.451146749177497
2340,0.540226623464523
2341,0.0373063744900395
2342,0.980681449158663
2345,0.608018669649087
2353,0.6518486661682
2357,0.786918884004565
2360,0.225544004252228
2362,0.991335978631219
2366,0.0110872140143761
2367,0.920002475366484
2371,0.59441288289541
2372,0.000103595252178194
2376,0.0057881894258654
2377,0.40292908498228
2378,0.526250513197208
2379,0.896179765636966
2383,0.192370736482576
2384,0.00664951404238737
2385,0.65795778369471
2386,0.929754671560949
2389,0.890876606392557
2391,0.103744615444415
2392,0.867671726134229
2393,0.909921550728956
2395,0.223433540819882
2396,0.822161945249766
2397,0.930870188221987
2400,0.0273874126005216
2402,0.432684880488258
2403,0.616789806875045
2405,0.817067078755723
2406,0.977973819131281
2407,0.168447921247306
2408,0.0635991890873245
2409,0.974704159435584
2410,0.990569129397494
2412,0.997996807003714
2415,0.976697789204645
2416,0.865046205656939
2421,0.988578353264582
2425,0.624325177648873
2426,0.97425266470787
2427,0.0626321434878971
2430,0.0283190210804946
2431,0.324404774374502
2435,0.59495657654122
2437,0.0731447178413464
2438,0.00150782383974839
2439,0.514908538510261
2443,0.230822276682982
2444,0.981750515520731
2445,0.278262809190044
2446,0.775263637967844
2449,0.750140886698847
2450,0.695818984466311
2453,0.49740200441522
2454,0.575003641689519
2455,0.94975694863871
2459,0.000252012563229726
2461,0.157713042898766
2464,0.183849992210856
2468,0.14329484831685
2470,0.146637328436588
2475,0.510694546223654
2476,0.00360221372697317
2477,0.966658554471732
2479,0.195195906750585
2482,0.0068041599649544
2485,0.699341445934031
2486,0.967683378568707
2487,0.0574195729085662
2488,0.886518971099157
2489,0.997300676514395
2490,0.00600638542736048
2491,0.482221917862667
2492,0.294645315976355
2493,0.904167045299162
2494,0.00138406509329661
2496,0.854914423798964
2497,0.800552313694068
2498,0.96940258997918
2499,0.370681928210696
2501,0.991722850277195
2504,0.513506457943763
2507,0.668292059567722
2508,0.200621599737616
2510,0.287376239630907
2511,0.03712518146383
2512,0.96226896278576
2513,0.796945552251249
2514,0.827446082506383
2516,0.992564460561386
2517,0.762246102985921
2520,0.914973689437028
2522,0.851361242007641
2524,0.690433582956722
2527,0.896681408391418
2528,0.0269147760515928
2529,0.901243764966395
2531,0.285898962485262
2535,0.774773584731087
2536,0.806183918271536
2542,0.81116399785211
2543,0.692098154182962
2547,0.925290059086678
2548,0.994128411027304
2549,0.0228090544824376
2552,0.965316580654826
2553,0.00038446208186835
2554,0.4589050476252
2560,0.158522808958843
2563,0.975305092294809
2565,0.960507660937407
2566,0.978659250332762
